date,euro95,diesel,rolling_mean,rolling_std,zscore,is_surge,event_id
2023-05-01,1.969,1.872,1.9546666666666668,0.06049014358772419,0.23695320399672684,False,0
2023-05-08,1.943,1.832,1.9520000000000002,0.05912173297818622,-0.1522282847040494,False,0
2023-05-15,1.907,1.803,1.9468666666666665,0.055930827557470454,-0.7127852100114629,False,0
2023-05-22,1.89,1.774,1.9413666666666667,0.052964844119876425,-0.969825693254332,False,0
2023-05-29,1.903,1.788,1.9362333333333335,0.04865904128576423,-0.6829837262547186,False,0
2023-06-05,1.894,1.765,1.9311666666666667,0.0445777765362818,-0.8337487769587809,False,0
2023-06-12,1.932,1.805,1.9279666666666666,0.04066048096915254,0.09919541621736495,False,0
2023-06-19,1.927,1.795,1.9257666666666668,0.03876159077668727,0.03181843955885764,False,0
2023-06-26,1.93,1.823,1.9249333333333334,0.03837827450553408,0.13201913665857876,False,0
2023-07-03,2.027,1.926,1.9284,0.04265628465641133,2.3114999535052205,False,0
2023-07-10,1.873,1.791,1.9282666666666666,0.042828393203188854,-1.2904212026929744,False,0
2023-07-17,1.856,1.778,1.9298000000000002,0.03911027733349105,-1.886972044987352,False,0
2023-07-24,1.856,1.778,1.9299666666666666,0.03877208677183643,-1.9077298341443667,False,0
2023-07-31,1.912,1.83,1.9300333333333333,0.03873827594237566,-0.46551718925639507,False,0
2023-08-07,1.918,1.856,1.9303666666666668,0.03858486690429453,-0.3205056194010206,False,0
2023-08-14,1.934,1.903,1.9324666666666668,0.03692091579291663,0.04153020856615205,False,0
2023-08-21,1.926,1.903,1.9323333333333335,0.03693734987910054,-0.17146149775398417,False,0
2023-08-28,1.934,1.906,1.9320333333333333,0.03688423953988907,0.053319973278554054,False,0
2023-09-04,2.03,2.007,1.9338666666666666,0.04030207775367791,2.3853195341662055,False,0
2023-09-11,1.989,1.965,1.9357666666666666,0.04153576218427943,1.2816264956727186,False,0
2023-09-18,1.996,2.016,1.9376333333333333,0.042966292589071566,1.358429204606594,False,0
2023-09-25,2.026,2.039,1.9402,0.04587043221644272,1.8704859722085636,False,0
2023-10-02,1.986,2.022,1.9418333333333335,0.04661883838056403,0.9473995535049645,False,0
2023-10-09,1.977,2.08,1.9422666666666666,0.046891608934913655,0.7407153246019764,False,0
2023-10-16,1.986,2.007,1.9436,0.04756527275663327,0.8914066406585895,False,0
2023-10-23,1.986,2.026,1.9453666666666665,0.04813879597746547,0.844087030185687,False,0
2023-10-30,1.988,2.015,1.9470333333333334,0.04873679013479246,0.8405696508400358,False,0
2023-11-06,1.935,2.009,1.9461333333333333,0.04870016167453207,-0.22860978178549735,False,0
2023-11-13,1.905,1.989,1.944,0.04906434902071677,-0.7948745021264358,False,0
2023-11-20,1.869,1.963,1.9401333333333333,0.050277665798643074,-1.4148097809117675,False,0
2023-11-27,1.848,1.942,1.9361,0.05267817057540568,-1.6724195057968065,False,0
2023-12-04,1.814,1.915,1.9318,0.057169077728042667,-2.0605544934690534,False,0
2023-12-11,1.809,1.859,1.9285333333333334,0.06128662639362495,-1.9503983228838222,False,0
2023-12-18,1.86,1.958,1.9275333333333333,0.062175354543764355,-1.0861752832595022,False,0
2023-12-25,1.793,1.889,1.9238666666666664,0.06674745679428443,-1.9606240140354314,False,0
2024-01-01,1.762,1.855,1.9194666666666664,0.07285542288448593,-2.161358213737002,False,0
2024-01-08,1.713,1.782,1.9121666666666668,0.08195923432995904,-2.4300698791894906,False,0
2024-01-15,1.713,1.782,1.9050333333333331,0.08958197299153765,-2.14366045891257,False,0
2024-01-22,1.703,1.777,1.8974666666666666,0.09670421783523997,-2.010942966293255,False,0
2024-01-29,1.87,1.948,1.8922333333333334,0.09365258003453798,-0.23740225122611605,False,0
2024-02-05,1.759,1.844,1.8884333333333332,0.09672238386345218,-1.3381942024512214,False,0
2024-02-12,1.852,1.931,1.8882999999999999,0.09677138006662461,-0.37511090546614256,False,0
2024-02-19,1.865,1.966,1.8886,0.09668170315078775,-0.24409996132559622,False,0
2024-02-26,1.768,1.868,1.8838000000000001,0.09902608503440137,-1.169388853045857,False,0
2024-03-04,1.799,1.843,1.8798333333333332,0.09998761417548105,-0.8084334644835965,False,0
2024-03-11,1.799,1.843,1.8753333333333333,0.10050230168348023,-0.7595182603253795,False,0
2024-03-18,1.915,1.927,1.8749666666666664,0.10033099817803773,0.3990126088678425,False,0
2024-03-25,1.956,1.976,1.8757,0.1008563847499339,0.7961816220073531,False,0
